zip_code,median_income,store_count
18360,71481.0,2
18370,143250.0,0
18371,102679.0,0
18372,123344.0,0
18403,77521.0,1
18405,72472.0,0
18407,59652.0,1
18411,98824.0,1
18413,85517.6797153025,0
18414,93065.0,0
18415,90852.0,0
18417,63333.0,0
18419,61402.0,0
18420,73333.0,0
18421,68256.0,0
18424,61315.0,0
18425,71083.0,0
18426,63219.0,0
18428,76538.0,1
18430,92083.0,0
18431,56779.0,1
18433,75000.0,0
18434,62922.0,0
18435,100162.0,0
18436,69498.0,1
18437,55833.0,0
18438,60972.0,0
18439,71964.0,0
18440,85517.6797153025,0
18441,85938.0,0
18443,98490.0,0
18444,84246.0,0
18445,53429.0,0
18446,71157.0,0
18447,66677.0,0
18451,155238.0,0
18452,56438.0,0
18453,85110.0,0
18454,61250.0,0
18455,57115.0,0
18456,69750.0,0
18457,85517.6797153025,0
18458,96635.0,0
18460,51500.0,0
18461,42321.0,0
18462,69667.0,0
18463,100972.0,0
18464,77277.0,0
18465,67578.0,0
18466,80169.0,0
18469,92386.0,0
18470,73654.0,0
18471,140536.0,0
18472,61094.0,0
18473,27004.0,0
18503,36107.0,0
18504,55036.0,0
18505,52398.0,0
18507,75395.0,0
18508,49895.0,2
18509,51062.0,1
18510,53235.0,0
18512,64708.0,1
18517,77120.0,0
18518,71812.0,1
18519,58500.0,1
18602,160962.0,0
18603,60352.0,1
18610,67656.0,0
18612,93750.0,0
18614,68864.0,0
18615,76184.0,0
18616,62857.0,0
18617,52527.0,0
18618,83500.0,0
18619,66250.0,0
18621,71964.0,0
18622,63750.0,0
18623,74798.0,0
18624,85517.6797153025,0
18625,62500.0,0
18626,75250.0,0
18627,85517.6797153025,0
18628,81667.0,0
18629,59464.0,0
18630,89464.0,0
18631,46125.0,0
18632,92644.0,0
18634,61439.0,0
18635,73480.0,1
18636,57132.0,0
18640,60862.0,1
18641,75708.0,0
18642,61250.0,0
18643,63125.0,0
18644,70026.0,1
18651,41990.0,0
18655,72571.0,0
18656,76804.0,0
18657,75317.0,1
18660,80568.0,0
18661,75057.0,1
18701,33329.0,1
18702,56378.0,3
18704,64444.0,1
18705,59344.0,1
18706,58558.0,0
18707,109567.0,1
18708,98545.0,1
18709,42135.0,1
18801,70510.0,1
18810,58750.0,0
18812,89688.0,0
18814,60000.0,0
18816,103333.0,0
18817,67875.0,0
18818,62917.0,0
18820,85517.6797153025,0
18821,52857.0,0
18822,60132.0,1
18823,85517.6797153025,0
18824,72250.0,0
18825,72679.0,0
18826,88958.0,0
18828,56667.0,0
18829,84667.0,0
18830,67969.0,0
18831,82132.0,0
18832,52961.0,0
18833,71691.0,0
18834,70323.0,1
18837,71131.0,0
18840,59214.0,1
18842,82969.0,0
18843,85517.6797153025,0
18844,92750.0,0
18845,58036.0,0
18846,86042.0,0
18847,57386.0,0
18848,59861.0,1
18850,71739.0,0
18851,78333.0,0
18853,67250.0,0
18854,77917.0,0
18901,118256.0,1
18902,161267.0,0
18912,85517.6797153025,0
18913,85517.6797153025,0
18914,148824.0,1
18915,141696.0,0
18917,84250.0,0
18920,152813.0,0
18921,85517.6797153025,0
18923,79722.0,0
18925,207609.0,0
18927,85517.6797153025,0
18929,179380.0,1
18930,127072.0,0
18932,85517.6797153025,0
18933,226083.0,0
18935,113214.0,0
18936,85517.6797153025,0
18938,184833.0,1
18940,157414.0,0
18942,100417.0,0
18944,130997.0,1
18946,189333.0,0
18947,140783.0,1
18950,225795.0,0
18951,98268.0,2
18954,159857.0,1
18955,78750.0,0
18960,109028.0,0
18962,94536.0,0
18964,96143.0,1
18966,128838.0,1
18969,108995.0,0
18970,114688.0,0
18972,80208.0,0
18974,103779.0,0
18976,123285.0,1
18977,211719.0,0
18980,145278.0,0
19001,108042.0,1
19002,143600.0,0
19003,119861.0,1
19004,149232.0,0
19006,128295.0,0
19007,65511.0,2
19008,119698.0,1
19009,137188.0,0
19010,144471.0,1
19012,125625.0,0
19013,41261.0,0
19014,96781.0,0
19015,82450.0,1
19017,166917.0,0
19018,73522.0,1
19020,83223.0,2
19021,70199.0,0
19022,48969.0,1
19023,46463.0,1
19025,188490.0,1
19026,89234.0,1
19027,106066.0,0
19029,53451.0,0
19030,96603.0,1
19031,134592.0,1
19032,61306.0,0
19033,114400.0,0
19034,165354.0,0
19035,97720.98566308244,0
19036,79144.0,0
19038,117683.0,0
19040,114293.0,1
19041,151989.0,0
19043,95377.0,1
19044,88173.0,1
19046,109818.0,0
19047,109530.0,2
19050,60859.0,1
19052,88831.0,0
19053,107780.0,1
19054,104713.0,0
19055,92476.0,1
19056,111594.0,1
19057,93738.0,0
19060,185043.0,0
19061,82005.0,2
19063,127368.0,1
19064,136893.0,0
19066,97720.98566308244,0
19067,133630.0,1
19070,95795.0,0
19072,172550.0,0
19073,134839.0,0
19074,96134.0,0
19075,120813.0,0
19076,64231.0,1
19078,94681.0,0
19079,67454.0,0
19081,134135.0,0
19082,57108.0,2
19083,124523.0,1
19085,97720.98566308244,0
19086,148920.0,0
19087,171179.0,0
19090,99928.0,0
19094,64150.0,1
19095,97727.0,0
19096,186277.0,0
19102,102093.0,0
19103,99644.0,0
19104,38814.0,1
19106,121047.0,0
19107,69105.0,0
19108,193654.0,0
19109,97720.98566308244,0
19111,61138.0,1
19112,97720.98566308244,0
19113,97720.98566308244,0
19114,77708.0,0
19115,70054.0,1
19116,67535.0,0
19118,109649.0,0
19119,92651.0,0
19120,54000.0,0
19121,38516.0,0
19122,63676.0,1
19123,102106.0,1
19124,45314.0,3
19125,109554.0,0
19126,53176.0,0
19127,102106.0,0
19128,93173.0,1
19129,80606.0,0
19130,112037.0,0
19131,48393.0,2
19132,32823.0,3
19133,31034.0,1
19134,44066.0,0
19135,53138.0,1
19136,56687.0,1
19137,76739.0,1
19138,57744.0,0
19139,40947.0,2
19140,36226.0,1
19141,43998.0,1
19142,38376.0,0
19143,43244.0,1
19144,53161.0,1
19145,71965.0,1
19146,103059.0,1
19147,105755.0,0
19148,82605.0,3
19149,58496.0,1
19150,66936.0,1
19151,54634.0,1
19152,59408.0,1
19153,55213.0,1
19154,95027.0,1
19301,167348.0,0
19310,82371.0,0
19311,155771.0,0
19312,204384.0,1
19316,97720.98566308244,0
19317,174408.0,1
19319,97720.98566308244,0
19320,90601.0,1
19330,109779.0,0
19333,173107.0,0
19335,143249.0,1
19341,121680.0,2
19342,132688.0,0
19343,160256.0,0
19344,86890.0,0
19345,97720.98566308244,0
19348,123526.0,1
19350,144375.0,0
19352,165365.0,0
19355,169417.0,1
19358,71875.0,0
19362,89302.0,0
19363,107067.0,1
19365,104728.0,1
19367,97720.98566308244,0
19369,132730.0,0
19372,115438.0,1
19373,192708.0,0
19374,97720.98566308244,0
19375,97720.98566308244,0
19380,122899.0,2
19382,132091.0,0
19383,23514.0,0
19390,128858.0,1
19401,69908.0,2
19403,104071.0,2
19405,83859.0,0
19406,116847.0,1
19422,158288.0,0
19425,211739.0,0
19426,151748.0,1
19428,122835.0,2
19435,111667.0,0
19436,77159.0,0
19437,215817.0,0
19438,138134.0,1
19440,99408.0,1
19442,97720.98566308244,0
19444,147418.0,0
19446,106310.0,2
19453,80583.0,0
19454,118177.0,2
19456,205500.0,0
19457,97720.98566308244,0
19460,124050.0,1
19462,137535.0,0
19464,79787.0,2
19465,107825.0,0
19468,108534.0,2
19472,113056.0,0
19473,138819.0,0
19474,97720.98566308244,0
19475,97146.0,0
19477,97720.98566308244,0
19490,97720.98566308244,0
19492,58233.0,0
19501,110179.0,0
19503,77411.0,0
19504,98859.0,0
19505,95500.0,0
19506,106422.0,0
19507,93177.0,0
19508,84826.0,0
19510,117719.0,0
19511,50357.0,0
19512,79885.0,0
19516,83000.0,0
19518,114181.0,1
19520,100088.0,0
19522,97507.0,0
19523,97720.98566308244,0
19525,140403.0,1
19526,69483.0,2
19529,94286.0,0
19530,71554.0,0
19533,105179.0,1
19534,80357.0,0
19535,97720.98566308244,0
19536,55347.0,0
19538,48884.0,0
19539,107656.0,0
19540,100000.0,0
19541,107625.0,0
19543,112750.0,1
19544,106563.0,0
19545,90188.0,0
19547,89948.0,0
19549,61563.0,0
19550,58958.0,0
19551,90504.0,0
19554,81850.0,0
19555,89583.0,0
19559,100227.0,0
19560,80769.0,1
19562,80407.0,0
19564,101571.0,0
19565,96325.0,0
19567,91458.0,1
19601,40973.0,0
19602,34582.0,1
19604,52905.0,1
19605,92648.0,1
19606,85557.0,2
19607,81346.0,0
19608,110173.0,1
19609,82576.0,0
19610,87374.0,2
19611,63331.0,0
19701,111198.0,1
19702,92446.0,1
19703,76939.0,1
19706,83681.0,0
19707,172696.0,0
19709,132956.0,1
19710,97720.98566308244,0
19711,95403.0,1
19713,76493.0,2
19716,97720.98566308244,0
19717,97720.98566308244,0
19720,75403.0,3
19730,112083.0,0
19731,71282.0,0
19732,236000.0,0
19733,82604.0,0
19734,127803.0,0
19735,97720.98566308244,0
19736,97720.98566308244,0
19801,52810.0,1
19802,53812.0,1
19803,135218.0,1
19804,79701.0,1
19805,60221.0,1
19806,88855.0,0
19807,153341.0,0
19808,94234.0,2
19809,81288.0,0
19810,112775.0,0
19901,66388.0,5
19902,97720.98566308244,0
19904,66908.0,0
19930,125491.0,1
19931,99375.0,0
19933,60703.0,1
19934,87125.0,1
19936,34135.0,0
19938,99596.0,0
19939,89806.0,0
19940,65024.0,1
19941,75139.0,0
19943,73925.0,0
19944,121250.0,0
19945,87638.0,0
19946,80459.0,0
19947,71229.0,1
19950,75305.0,0
19951,95546.0,0
19952,76791.0,1
19953,81792.0,0
19954,60345.0,0
19955,44634.0,0
19956,65603.0,0
19958,97197.0,0
19960,67200.0,0
19962,104260.0,0
19963,71108.0,1
19964,99402.0,0
19966,78305.0,2
19967,98301.0,0
19968,87163.0,1
19970,94103.0,0
19971,102146.0,1
19973,64387.0,1
19975,88568.0,2
19977,76826.0,1
19979,72361.0,0
19980,85272.0,0
20001,138059.0,1
20002,120337.0,5
20003,159846.0,1
20004,184792.0,1
20005,116724.0,1
20006,35011.0,1
20007,140996.0,0
20008,125212.0,1
20009,146664.0,3
20010,114126.0,0
20011,110309.0,2
20012,121418.0,0
20015,134991.61764705883,0
20016,178920.0,1
20017,106300.0,1
20018,90639.0,1
20019,58296.0,2
20020,54032.0,1
20024,107411.0,1
20032,49139.0,0
20036,99832.0,1
20037,111153.0,0
20045,134991.61764705883,0
20052,134991.61764705883,0
20057,134991.61764705883,0
20059,134991.61764705883,0
20064,134991.61764705883,0
20105,219123.0,0
20106,108469.0,0
20109,89962.0,2
20110,118486.0,4
20111,113879.0,2
20112,195467.0,0
20115,142981.0,1
20117,146120.0,0
20119,115757.0,0
20120,152563.0,1
20121,129947.0,0
20124,221060.0,0
20129,134991.61764705883,0
20130,92560.0,0
20132,181875.0,1
20135,114219.0,0
20136,183750.0,0
20137,191974.0,0
20141,210563.0,0
20143,176250.0,0
20144,192614.0,0
20147,163904.0,2
20148,233494.0,1
20151,158271.0,1
20152,197156.0,1
20155,164279.0,1
20158,211522.0,0
20164,135660.0,2
20165,183076.0,1
20166,133401.0,3
20169,203051.0,0
20170,159466.0,1
20171,171372.0,1
20175,174854.0,0
20176,168299.0,2
20180,151483.0,0
20181,164167.0,0
20184,50278.0,0
20186,97801.0,2
20187,176435.0,0
20190,134746.0,1
20191,151185.0,0
20194,170988.0,0
20197,190703.0,0
20198,106518.0,0
20204,134991.61764705883,0
20220,134991.61764705883,0
20230,134991.61764705883,0
20240,134991.61764705883,0
20245,134991.61764705883,0
20250,134991.61764705883,0
20260,134991.61764705883,0
20317,134991.61764705883,0
20319,134991.61764705883,0
20373,134991.61764705883,0
20388,134991.61764705883,0
20390,134991.61764705883,0
20408,134991.61764705883,0
20415,134991.61764705883,0
20418,134991.61764705883,0
20422,134991.61764705883,0
20427,134991.61764705883,0
20431,134991.61764705883,0
20510,134991.61764705883,0
20515,134991.61764705883,0
20520,134991.61764705883,0
20530,134991.61764705883,0
20535,134991.61764705883,0
20540,134991.61764705883,0
20542,134991.61764705883,0
20551,134991.61764705883,0
20560,134991.61764705883,0
20565,134991.61764705883,0
20566,134991.61764705883,0
20591,134991.61764705883,0
20601,117480.0,3
20602,107360.0,0
20603,137946.0,1
20606,88262.0,0
20607,151427.0,0
20608,82083.0,0
20609,118102.0,0
20611,151607.0,0
20612,41118.0,0
20613,151422.0,1
20615,134991.61764705883,0
20616,128177.0,1
20617,104036.0,0
20618,105508.0,0
20619,119432.0,1
20620,165972.0,0
20621,134991.61764705883,0
20622,124063.0,1
20623,146058.0,0
20624,104545.0,0
20625,134991.61764705883,0
20626,134991.61764705883,0
20628,134991.61764705883,0
20629,87389.0,0
20630,233411.0,0
20632,134991.61764705883,0
20634,139375.0,0
20636,163690.0,0
20637,160121.0,0
20639,161422.0,0
20640,100593.0,0
20645,191429.0,0
20646,131974.0,2
20650,143116.0,1
20653,103048.0,1
20656,134991.61764705883,0
20657,115748.0,0
20658,104375.0,0
20659,121654.0,0
20660,134991.61764705883,0
20661,134991.61764705883,0
20662,86699.0,0
20664,88438.0,0
20667,134991.61764705883,0
20670,70371.0,0
20674,171985.0,0
20675,127269.0,0
20676,156657.0,0
20677,165764.0,0
20678,125732.0,1
20680,134991.61764705883,0
20684,180060.0,0
20685,119135.0,0
20686,134991.61764705883,0
20687,134991.61764705883,0
20688,102950.0,1
20689,161833.0,0
20690,122750.0,0
20692,201250.0,0
20693,126033.0,0
20695,141959.0,0
20701,85594.0,0
20705,110351.0,2
20706,104523.0,2
20707,107706.0,2
20708,83367.0,1
20710,63810.0,0
20711,113576.0,0
20712,68846.0,0
20714,91099.0,0
20715,143732.0,1
20716,125034.0,1
20720,158997.0,1
20721,163105.0,1
20722,91875.0,1
20723,138113.0,2
20724,118115.0,1
20732,140304.0,1
20733,126797.0,0
20735,126196.0,2
20736,159851.0,0
20737,86951.0,2
20740,77317.0,2
20742,134991.61764705883,0
20743,76466.0,5
20744,124190.0,3
20745,75236.0,4
20746,79330.0,2
20747,76298.0,1
20748,83162.0,1
20751,123951.0,0
20754,167371.0,1
20755,103261.0,0
20758,240847.0,0
20759,134991.61764705883,1
20762,87407.0,0
20763,76842.0,0
20764,118857.0,0
20765,149545.0,0
20769,139773.0,0
20770,84096.0,0
20771,134991.61764705883,0
20772,139403.0,2
20774,128259.0,1
20776,149300.0,0
20777,226146.0,0
20778,205974.0,0
20779,178452.0,0
20781,86018.0,0
20782,90205.0,1
20783,86737.0,2
20784,86509.0,1
20785,85994.0,2
20794,116406.0,2
20812,213750.0,0
20814,150996.0,1
20815,194971.0,0
20816,232656.0,0
20817,249332.0,1
20818,245982.0,0
20832,168524.0,1
20833,204375.0,0
20837,174063.0,1
20838,134991.61764705883,0
20839,160329.0,0
20841,184688.0,0
20842,204013.0,0
20850,125950.0,0
20851,126411.0,1
20852,122472.0,1
20853,159080.0,0
20854,134991.61764705883,1
20855,149110.0,3
20860,134991.61764705883,0
20861,163438.0,0
20862,189667.0,0
20866,140308.0,1
20868,143333.0,0
20871,177523.0,0
20872,141050.0,1
20874,115022.0,2
20876,119731.0,2
20877,92800.0,1
20878,144313.0,3
20879,112104.0,3
20880,134583.0,0
20882,184136.0,0
20886,98542.0,1
20889,134991.61764705883,0
20892,134991.61764705883,0
20894,134991.61764705883,0
20895,173625.0,2
20896,134991.61764705883,0
20899,24417.0,0
20901,131386.0,1
20902,114486.0,0
20903,80768.0,0
20904,96025.0,4
20905,159740.0,0
20906,97521.0,4
20910,112134.0,1
20912,83870.0,1
21001,83238.0,2
21005,125208.0,0
21009,121660.0,1
21010,99410.0,0
21012,139432.0,1
21013,171354.0,0
21014,116970.0,4
21015,137281.0,1
21017,106831.0,1
21023,84474.0,0
21028,137586.0,0
21029,243542.0,1
21030,89015.0,0
21031,101947.12043795621,1
21032,168653.0,0
21034,78047.0,0
21035,188347.0,0
21036,218036.0,0
21037,145787.0,1
21040,81704.0,1
21042,190061.0,2
21043,148125.0,0
21044,135057.0,2
21045,118563.0,3
21046,127813.0,0
21047,157500.0,1
21048,131921.0,0
21050,125208.0,0
21051,232721.0,0
21052,77300.0,0
21053,89497.0,0
21054,163825.0,2
21056,101947.12043795621,0
21057,145924.0,0
21060,104715.0,1
21061,87751.0,4
21071,213500.0,0
21074,108536.0,1
21075,135303.0,1
21076,146869.0,1
21077,101947.12043795621,0
21078,106667.0,1
21082,145571.0,0
21084,121509.0,0
21085,113714.0,0
21087,129188.0,0
21090,138119.0,2
21093,125528.0,1
21102,135069.0,0
21104,191804.0,0
21105,101947.12043795621,0
21108,151324.0,1
21111,136304.0,0
21113,125639.0,1
21114,141344.0,0
21117,101831.0,1
21120,162052.0,0
21122,127587.0,3
21128,128069.0,1
21130,17336.0,0
21131,197619.0,0
21132,132288.0,0
21133,80480.0,1
21136,118500.0,1
21140,170156.0,0
21144,136684.0,1
21146,172122.0,2
21152,121350.0,0
21153,220179.0,0
21154,97658.0,0
21155,123158.0,0
21156,101947.12043795621,0
21157,104966.0,1
21158,109827.0,0
21160,106181.0,0
21161,108094.0,0
21162,157813.0,1
21163,134672.0,0
21201,45640.0,2
21202,59377.0,0
21204,99606.0,1
21205,43176.0,0
21206,64531.0,2
21207,67060.0,3
21208,90131.0,2
21209,91437.0,0
21210,112428.0,0
21211,82828.0,1
21212,96685.0,1
21213,51344.0,2
21214,86366.0,1
21215,51587.0,2
21216,42031.0,0
21217,38409.0,0
21218,62488.0,2
21219,110438.0,0
21220,81817.0,2
21221,67340.0,2
21222,64141.0,3
21223,45840.0,1
21224,89017.0,4
21225,54020.0,1
21226,82635.0,0
21227,85986.0,0
21228,112656.0,3
21229,60047.0,2
21230,91842.0,2
21231,85254.0,0
21233,101947.12043795621,0
21234,83517.0,2
21236,95149.0,2
21237,91693.0,3
21239,62650.0,0
21240,101947.12043795621,2
21244,85114.0,1
21250,101947.12043795621,0
21251,101947.12043795621,0
21252,101947.12043795621,0
21285,101947.12043795621,0
21286,93808.0,2
21287,101947.12043795621,0
21401,123381.0,2
21402,80893.0,0
21403,123329.0,1
21405,160703.0,0
21409,147151.0,1
21502,60725.0,5
21520,59852.0,0
21521,64194.0,0
21523,59063.0,0
21524,76417.0,0
21529,37240.0,0
21530,63542.0,0
21531,63750.0,0
21532,63690.0,1
21536,64205.0,1
21538,61250.0,0
21539,57708.0,0
21540,81250.0,0
21541,82955.0,0
21542,101947.12043795621,0
21543,101947.12043795621,0
21545,60264.0,0
21550,64921.0,2
21555,53266.0,0
21557,34936.0,0
21560,101947.12043795621,0
21561,73858.0,0
21562,47500.0,1
21601,83680.0,2
21607,91250.0,0
21610,86250.0,0
21612,117794.0,0
21613,53890.0,1
21617,116898.0,1
21619,107639.0,1
21620,80530.0,1
21622,68750.0,0
21623,78345.0,0
21624,89375.0,0
21625,83250.0,0
21626,101947.12043795621,0
21627,96250.0,0
21628,115417.0,0
21629,73956.0,1
21631,73864.0,0
21632,61316.0,1
21634,83250.0,0
21635,101618.0,0
21636,73426.0,0
21638,140086.0,0
21639,62772.0,0
21640,53558.0,0
21641,66875.0,0
21643,67219.0,0
21644,101947.12043795621,0
21645,86118.0,0
21647,113472.0,0
21648,101947.12043795621,0
21649,68542.0,0
21650,101947.12043795621,0
21651,74063.0,0
21652,127930.0,0
21653,101947.12043795621,0
21654,82772.0,0
21655,90385.0,0
21657,104940.0,0
21658,128274.0,0
21659,73750.0,0
21660,80469.0,0
21661,90492.0,0
21662,137404.0,0
21663,89775.0,0
21664,82721.0,0
21665,101947.12043795621,0
21666,123645.0,1
21667,64122.0,0
21668,78672.0,0
21669,116500.0,0
21671,45125.0,0
21672,83269.0,0
21673,68194.0,0
21675,101947.12043795621,0
21676,101947.12043795621,0
21677,101947.12043795621,0
21678,71023.0,0
21679,119821.0,0
21701,106577.0,3
21702,106983.0,4
21703,106334.0,1
21704,161063.0,2
21705,101947.12043795621,0
21710,163864.0,0
21711,91250.0,0
21713,96199.0,0
21714,161806.0,0
21715,101947.12043795621,0
21716,109382.0,0
21717,158413.0,0
21718,93500.0,0
21719,65809.0,0
21722,88232.0,1
21723,241250.0,0
21727,95236.0,1
21733,109896.0,0
21734,61392.0,0
21737,101947.12043795621,0
21738,101947.12043795621,0
21740,62873.0,6
21742,86288.0,2
21746,101947.12043795621,0
21750,60625.0,0
21754,182188.0,1
21755,137417.0,0
21756,101786.0,0
21757,100500.0,0
21758,111528.0,1
21762,101947.12043795621,0
21766,62054.0,0
21767,57940.0,0
21769,151563.0,0
21770,183571.0,0
21771,157302.0,1
21773,161908.0,1
21774,171103.0,1
21776,133409.0,0
21777,159708.0,0
21778,76458.0,0
21779,101947.12043795621,0
21780,83785.0,0
21781,101947.12043795621,0
21782,94130.0,0
21783,100750.0,0
21784,139395.0,1
21787,91682.0,1
21788,98856.0,1
21790,77656.0,0
21791,93015.0,0
21793,121971.0,1
21794,231466.0,0
21795,87864.0,1
21797,189241.0,1
21798,116607.0,0
21801,71313.0,4
21804,73156.0,0
21810,101947.12043795621,0
21811,90082.0,2
21813,121472.0,0
21814,101947.12043795621,0
21817,55720.0,1
21821,60341.0,0
21822,84479.0,0
21824,90288.0,0
21826,64946.0,0
21829,71359.0,0
21830,112991.0,0
21835,47083.0,0
21837,62880.0,0
21838,88438.0,0
21840,101947.12043795621,0
21841,101947.12043795621,0
21842,79876.0,2
21849,71211.0,0
21850,79665.0,0
21851,53162.0,1
21853,69697.0,1
21856,88045.0,0
21861,86027.0,0
21862,101947.12043795621,0
21863,61975.0,1
21864,82917.0,0
21865,83155.0,0
21866,95250.0,0
21867,101947.12043795621,0
21869,62045.0,0
21871,50524.0,0
21872,117888.0,0
21874,78393.0,0
21875,83665.0,0
21890,101947.12043795621,0
21901,113719.0,1
21902,101947.12043795621,0
21903,78962.0,0
21904,88136.0,0
21911,104673.0,1
21912,69868.0,0
21913,87813.0,0
21914,66806.0,0
21915,95875.0,0
21917,96750.0,0
21918,84587.0,0
21919,106500.0,0
21920,124146.0,0
21921,85775.0,2
21930,101947.12043795621,0
22003,138794.0,2
22015,172563.0,2
22025,150306.0,0
22026,124318.0,2
22027,104551.2075471698,0
22030,139831.0,4
22031,134577.0,0
22032,178394.0,1
22033,143454.0,2
22035,104551.2075471698,0
22039,104551.2075471698,0
22041,92636.0,1
22042,138255.0,3
22043,145881.0,2
22044,101034.0,0
22046,168882.0,0
22060,105605.0,0
22066,104551.2075471698,0
22079,148134.0,1
22101,104551.2075471698,1
22102,153949.0,1
22124,218380.0,0
22125,161364.0,0
22134,70268.0,1
22150,123114.0,2
22151,156015.0,2
22152,165906.0,1
22153,174228.0,1
22172,109956.0,0
22180,177111.0,2
22181,211911.0,0
22182,205108.0,2
22191,109316.0,2
22192,127177.0,4
22193,117337.0,5
22201,145000.0,0
22202,133762.0,2
22203,140135.0,2
22204,107941.0,2
22205,201094.0,0
22206,140877.0,0
22207,245745.0,1
22209,120515.0,2
22211,238750.0,0
22213,199306.0,0
22214,104551.2075471698,0
22301,194819.0,0
22302,123539.0,2
22303,103656.0,1
22304,101600.0,3
22305,113537.0,1
22306,97132.0,2
22307,141667.0,0
22308,212545.0,0
22309,107376.0,1
22310,166061.0,2
22311,87626.0,0
22312,109272.0,1
22314,148451.0,1
22315,159805.0,1
22401,86230.0,6
22405,128259.0,2
22406,129167.0,1
22407,111129.0,2
22408,110112.0,0
22427,81488.0,1
22432,56250.0,0
22433,79563.0,0
22435,50809.0,0
22436,104551.2075471698,0
22437,130139.0,0
22438,87188.0,0
22443,64810.0,1
22448,96000.0,0
22454,49480.0,0
22460,65685.0,0
22469,58500.0,0
22472,104551.2075471698,0
22473,68021.0,0
22476,53100.0,0
22480,88438.0,0
22482,47308.0,1
22485,117560.0,1
22488,45313.0,0
22503,74051.0,0
22504,93421.0,0
22508,111357.0,1
22509,19449.0,0
22511,48988.0,0
22514,78792.0,0
22520,71487.0,0
22529,104551.2075471698,0
22534,105469.0,0
22535,160259.0,0
22538,104551.2075471698,0
22539,89200.0,0
22542,108031.0,0
22546,89247.0,2
22548,104551.2075471698,0
22551,110370.0,0
22553,135856.0,1
22554,151480.0,4
22556,137287.0,0
22560,61082.0,1
22567,112813.0,0
22572,67542.0,1
22576,104948.0,0
22578,80783.0,0
22580,93603.0,0
22601,64258.0,4
22602,101398.0,2
22603,75104.0,2
22610,81500.0,0
22611,120381.0,1
22620,99896.0,0
22623,67813.0,0
22624,104375.0,0
22625,95515.0,0
22627,97054.0,0
22630,84631.0,2
22637,81132.0,0
22639,87344.0,0
22640,115673.0,0
22641,136167.0,0
22642,114282.0,0
22643,104551.2075471698,0
22644,75606.0,0
22645,90875.0,1
22646,104551.2075471698,0
22650,72226.0,0
22652,81722.0,0
22654,74721.0,0
22655,109169.0,1
22656,107135.0,0
22657,63975.0,1
22660,67917.0,0
22663,135046.0,0
22664,73530.0,1
22701,97892.0,1
22709,81912.0,0
22711,69625.0,0
22712,103618.0,1
22713,90795.0,0
22714,122105.0,0
22715,87353.0,0
22716,141458.0,0
22718,83438.0,0
22719,81603.0,0
22720,139500.0,0
22722,205250.0,0
22723,104551.2075471698,0
22724,143182.0,0
22725,104551.2075471698,0
22726,80703.0,0
22727,84857.0,1
22728,120789.0,0
22729,104551.2075471698,0
22730,104551.2075471698,0
22731,80208.0,0
22732,104551.2075471698,0
22733,74180.0,0
22734,80389.0,0
22735,67536.0,0
22736,100156.0,0
22737,99177.0,0
22738,85139.0,0
22740,65938.0,0
22741,142823.0,0
22742,103447.0,0
22743,46500.0,0
22746,104551.2075471698,0
22747,90625.0,0
22749,104551.2075471698,0
22801,72067.0,4
22802,66423.0,0
22807,104551.2075471698,0
22810,72679.0,0
22811,51477.0,0
22812,85941.0,1
22815,74899.0,0
22820,104551.2075471698,0
22821,84603.0,0
22824,63594.0,0
22827,70519.0,1
22830,61038.0,0
22831,44559.0,0
22832,64766.0,0
22834,99926.0,0
22835,52939.0,1
22840,95667.0,0
22841,92862.0,1
22842,60134.0,0
22843,89141.0,0
22844,65974.0,1
22845,104551.2075471698,0
22846,115491.0,0
22847,88906.0,0
22849,67261.0,0
22850,91583.0,0
22851,53329.0,0
22853,67083.0,0
22901,92145.0,1
22902,93463.0,1
22903,69340.0,1
22904,104551.2075471698,0
22908,104551.2075471698,0
22911,128235.0,2
22920,88028.0,0
22922,60125.0,0
22923,118125.0,0
22931,108438.0,0
22932,115545.0,0
22935,118073.0,0
22936,142338.0,0
22937,86979.0,0
22938,108571.0,0
22939,84209.0,1
22940,204706.0,0
22942,87826.0,1
22943,80875.0,0
22946,115655.0,0
22947,136250.0,0
22948,53007.0,0
22949,52679.0,1
22952,75333.0,0
22957,104551.2075471698,0
22958,98284.0,0
22959,95461.0,0
22960,85391.0,1
22963,104259.0,0
22964,104551.2075471698,0
22967,87337.0,0
22968,88929.0,1
22969,94659.0,0
22971,79135.0,0
22972,104551.2075471698,0
22973,76964.0,0
22974,112344.0,0
22976,42622.0,0
22980,63943.0,2
22989,104551.2075471698,0
23002,71813.0,1
23004,66131.0,0
23005,89335.0,3
23009,98581.0,0
23011,128606.0,0
23015,113771.0,0
23021,80222.256227758,0
23022,80222.256227758,0
23023,80222.256227758,0
23024,100962.0,0
23025,71563.0,0
23027,95407.0,0
23030,81250.0,0
23032,108646.0,0
23035,68438.0,0
23038,87083.0,0
23039,156250.0,0
23040,52819.0,0
23043,70625.0,0
23045,80222.256227758,0
23047,81136.0,0
23050,39439.0,0
23055,54082.0,0
23056,79205.0,0
23059,157897.0,1
23060,104468.0,3
23061,91626.0,1
23062,58750.0,0
23063,81553.0,0
23065,92577.0,0
23066,84375.0,0
23068,115733.0,0
23069,83453.0,0
23070,122813.0,0
23071,86500.0,0
23072,74559.0,1
23075,55567.0,0
23076,106367.0,0
23079,63750.0,0
23081,80222.256227758,0
