zip_code,City,State,Restaurant,Lat,Long_
91764,Ontario,CA,Carl's Jr.,34.0777,-117.619
91764,Ontario,CA,Carl's Jr.,34.0765,-117.555
92865,Orange,CA,Carl's Jr.,33.8287,-117.838
92867,Orange,CA,Carl's Jr.,33.809,-117.838
92868,Orange,CA,Carl's Jr.,33.7821,-117.889
92868,Orange,CA,Carl's Jr.,33.7822,-117.867
92869,Orange,CA,Carl's Jr.,33.7877,-117.816
93033,Oxnard,CA,Carl's Jr.,34.1701,-119.178
93036,Oxnard,CA,Carl's Jr.,34.2266,-119.178
92260,Palm Desert,CA,Carl's Jr.,33.7211,-116.389
92260,Palm Desert,CA,Carl's Jr.,33.7217,-116.394
92262,Palm Springs,CA,Carl's Jr.,33.8525,-116.552
92262,Palm Springs,CA,Carl's Jr.,33.8174,-116.528
93550,Palmdale,CA,Carl's Jr.,34.58,-118.094
93550,Palmdale,CA,Carl's Jr.,34.5582,-118.085
93551,Palmdale,CA,Carl's Jr.,34.6019,-118.148
90275,Palos Verdes Estates,CA,Carl's Jr.,33.7598,-118.313
91402,Panorama City,CA,Carl's Jr.,34.2215,-118.446
91402,Panorama City,CA,Carl's Jr.,34.2223,-118.433
90723,Paramount,CA,Carl's Jr.,33.9012,-118.143
90723,Paramount,CA,Carl's Jr.,33.8861,-118.16
91104,Pasadena,CA,Carl's Jr.,34.1594,-118.132
91106,Pasadena,CA,Carl's Jr.,34.1461,-118.12
91107,Pasadena,CA,Carl's Jr.,34.1544,-118.078
93446,Paso Robles,CA,Carl's Jr.,35.5842,-120.697
93446,Paso Robles,CA,Carl's Jr.,35.6427,-120.686
92571,Perris,CA,Carl's Jr.,33.801,-117.227
90660,Pico Rivera,CA,Carl's Jr.,33.9683,-118.097
94564,Pinole,CA,Carl's Jr.,37.9916,-122.303
94565,Pittsburg,CA,Carl's Jr.,38.0063,-121.837
92870,Placentia,CA,Carl's Jr.,33.9038,-117.841
92870,Placentia,CA,Carl's Jr.,33.8778,-117.843
95667,Placerville,CA,Carl's Jr.,38.7228,-120.83
94588,Pleasanton,CA,Carl's Jr.,37.6873,-121.898
91767,Pomona,CA,Carl's Jr.,34.0766,-117.719
91767,Pomona,CA,Carl's Jr.,34.1073,-117.748
91768,Pomona,CA,Carl's Jr.,34.048,-117.81
91768,Pomona,CA,Carl's Jr.,34.0504,-117.817
93041,Port Hueneme,CA,Carl's Jr.,34.1762,-119.219
92064,Poway,CA,Carl's Jr.,32.9365,-117.029
92064,Poway,CA,Carl's Jr.,32.9344,-117.064
92064,Poway,CA,Carl's Jr.,32.983,-117.062
95670,Rancho Cordova,CA,Carl's Jr.,38.6182,-121.269
95670,Rancho Cordova,CA,Carl's Jr.,38.5871,-121.307
95742,Rancho Cordova,CA,Carl's Jr.,38.5898,-121.266
91730,Rancho Cucamonga,CA,Carl's Jr.,34.1066,-117.547
91730,Rancho Cucamonga,CA,Carl's Jr.,34.1201,-117.558
92688,Rancho Santa Margarita,CA,Carl's Jr.,33.649,-117.582
96001,Redding,CA,Carl's Jr.,40.5222,-122.383
96001,Redding,CA,Carl's Jr.,40.5866,-122.397
96002,Redding,CA,Carl's Jr.,40.5709,-122.357
96003,Redding,CA,Carl's Jr.,40.6103,-122.38
96003,Redding,CA,Carl's Jr.,40.5865,-122.351
92374,Redlands,CA,Carl's Jr.,34.0628,-117.2
90277,Redondo Beach,CA,Carl's Jr.,33.8524,-118.39
90278,Redondo Beach,CA,Carl's Jr.,33.8727,-118.375
94063,Redwood City,CA,Carl's Jr.,37.4902,-122.226
93654,Reedley,CA,Carl's Jr.,36.6034,-119.458
91335,Reseda,CA,Carl's Jr.,34.201,-118.542
91335,Reseda,CA,Carl's Jr.,34.1867,-118.554
92376,Rialto,CA,Carl's Jr.,34.1069,-117.382
92377,Rialto,CA,Carl's Jr.,34.1382,-117.371
93555,Ridgecrest,CA,Carl's Jr.,35.6202,-117.67
95366,Ripon,CA,Carl's Jr.,37.754,-121.139
92501,Riverside,CA,Carl's Jr.,33.9779,-117.379
92503,Riverside,CA,Carl's Jr.,33.9148,-117.456
92503,Riverside,CA,Carl's Jr.,33.9433,-117.454
92504,Riverside,CA,Carl's Jr.,33.937,-117.406
92506,Riverside,CA,Carl's Jr.,33.9598,-117.393
92507,Riverside,CA,Carl's Jr.,33.9755,-117.339
92507,Riverside,CA,Carl's Jr.,33.9579,-117.331
92508,Riverside,CA,Carl's Jr.,33.8884,-117.325
92509,Riverside,CA,Carl's Jr.,34.0182,-117.504
92509,Riverside,CA,Carl's Jr.,33.9757,-117.478
95677,Rocklin,CA,Carl's Jr.,38.7901,-121.224
95677,Rocklin,CA,Carl's Jr.,38.7814,-121.266
95677,Rocklin,CA,Carl's Jr.,38.806,-121.205
94928,Rohnert Park,CA,Carl's Jr.,38.3473,-122.717
91770,Rosemead,CA,Carl's Jr.,34.081,-118.073
95661,Roseville,CA,Carl's Jr.,38.7442,-121.265
95746,Roseville,CA,Carl's Jr.,38.7437,-121.171
95747,Roseville,CA,Carl's Jr.,38.752,-121.31
95747,Roseville,CA,Carl's Jr.,38.7946,-121.329
91748,Rowland Heights,CA,Carl's Jr.,33.9886,-117.907
91733,South El Monte,CA,Carl's Jr.,34.0475,-118.042
95814,Sacramento,CA,Carl's Jr.,38.5814,-121.5
95815,Sacramento,CA,Carl's Jr.,38.6112,-121.446
95815,Sacramento,CA,Carl's Jr.,38.5998,-121.427
95818,Sacramento,CA,Carl's Jr.,38.5581,-121.479
95821,Sacramento,CA,Carl's Jr.,38.6177,-121.366
95821,Sacramento,CA,Carl's Jr.,38.6157,-121.402
95821,Sacramento,CA,Carl's Jr.,38.6183,-121.416
95822,Sacramento,CA,Carl's Jr.,38.5252,-121.497
95823,Sacramento,CA,Carl's Jr.,38.4968,-121.46
95823,Sacramento,CA,Carl's Jr.,38.4744,-121.43
95825,Sacramento,CA,Carl's Jr.,38.596,-121.411
95826,Sacramento,CA,Carl's Jr.,38.5475,-121.393
95827,Sacramento,CA,Carl's Jr.,38.5638,-121.339
95833,Sacramento,CA,Carl's Jr.,38.6143,-121.517
95834,Sacramento,CA,Carl's Jr.,38.6362,-121.476
95835,Sacramento,CA,Carl's Jr.,38.5993,-121.472
95842,Sacramento,CA,Carl's Jr.,38.6878,-121.344
93901,Salinas,CA,Carl's Jr.,36.6574,-121.636
93901,Salinas,CA,Carl's Jr.,36.6779,-121.642
93906,Salinas,CA,Carl's Jr.,36.7166,-121.656
93907,Salinas,CA,Carl's Jr.,36.6973,-121.669
92404,San Bernardino,CA,Carl's Jr.,34.1357,-117.255
92407,San Bernardino,CA,Carl's Jr.,34.1681,-117.333
92408,San Bernardino,CA,Carl's Jr.,34.0894,-117.297
92408,San Bernardino,CA,Carl's Jr.,34.0632,-117.282
94066,San Bruno,CA,Carl's Jr.,37.6278,-122.426
94070,San Carlos,CA,Carl's Jr.,37.4937,-122.245
92672,San Clemente,CA,Carl's Jr.,33.3979,-117.594
92673,San Clemente,CA,Carl's Jr.,33.4539,-117.605
92673,San Clemente,CA,Carl's Jr.,33.4587,-117.651
92104,San Diego,CA,Carl's Jr.,32.7555,-117.13
92108,San Diego,CA,Carl's Jr.,32.7721,-117.155
92109,San Diego,CA,Carl's Jr.,32.7987,-117.245
92110,San Diego,CA,Carl's Jr.,32.7936,-117.194
92110,San Diego,CA,Carl's Jr.,32.7492,-117.206
92110,San Diego,CA,Carl's Jr.,32.7652,-117.198
92111,San Diego,CA,Carl's Jr.,32.8139,-117.153
92111,San Diego,CA,Carl's Jr.,32.8328,-117.159
92115,San Diego,CA,Carl's Jr.,32.7505,-117.07
92119,San Diego,CA,Carl's Jr.,32.803,-117.007
92120,San Diego,CA,Carl's Jr.,32.7926,-117.098
92121,San Diego,CA,Carl's Jr.,32.8781,-117.169
92122,San Diego,CA,Carl's Jr.,32.8541,-117.2
92123,San Diego,CA,Carl's Jr.,32.8312,-117.128
92126,San Diego,CA,Carl's Jr.,32.8923,-117.119
92126,San Diego,CA,Carl's Jr.,32.9141,-117.144
92128,San Diego,CA,Carl's Jr.,33.0171,-117.076
92128,San Diego,CA,Carl's Jr.,32.9773,-117.083
92129,San Diego,CA,Carl's Jr.,32.9597,-117.116
92131,San Diego,CA,Carl's Jr.,32.9033,-117.115
92131,San Diego,CA,Carl's Jr.,32.9376,-117.101
92154,San Diego,CA,Carl's Jr.,32.5553,-116.937
92154,San Diego,CA,Carl's Jr.,32.5829,-117.033
91773,San Dimas,CA,Carl's Jr.,34.1058,-117.819
91340,San Fernando,CA,Carl's Jr.,34.279,-118.454
94102,San Francisco,CA,Carl's Jr.,37.7797,-122.415
94102,San Francisco,CA,Carl's Jr.,37.7838,-122.409
94111,San Francisco,CA,Carl's Jr.,37.7952,-122.396
91776,San Gabriel,CA,Carl's Jr.,34.0747,-118.091
91776,San Gabriel,CA,Carl's Jr.,34.1026,-118.106
95112,San Jose,CA,Carl's Jr.,37.3645,-121.892
95116,San Jose,CA,Carl's Jr.,37.3587,-121.843
95118,San Jose,CA,Carl's Jr.,37.2629,-121.878
95119,San Jose,CA,Carl's Jr.,37.2278,-121.776
95122,San Jose,CA,Carl's Jr.,37.3221,-121.826
95123,San Jose,CA,Carl's Jr.,37.2458,-121.804
95123,San Jose,CA,Carl's Jr.,37.2506,-121.862
95124,San Jose,CA,Carl's Jr.,37.2619,-121.931
95129,San Jose,CA,Carl's Jr.,37.3101,-122.032
95129,San Jose,CA,Carl's Jr.,37.3,-121.982
95131,San Jose,CA,Carl's Jr.,37.3843,-121.927
95132,San Jose,CA,Carl's Jr.,37.3974,-121.873
95148,San Jose,CA,Carl's Jr.,37.3247,-121.797
92675,San Juan Capistrano,CA,Carl's Jr.,33.4994,-117.66
92675,San Juan Capistrano,CA,Carl's Jr.,33.5465,-117.674
93401,San Luis Obispo,CA,Carl's Jr.,35.2491,-120.643
93405,San Luis Obispo,CA,Carl's Jr.,35.2956,-120.67
92069,San Marcos,CA,Carl's Jr.,33.1389,-117.175
92078,San Marcos,CA,Carl's Jr.,33.1318,-117.208
94583,San Ramon,CA,Carl's Jr.,37.778,-121.971
92173,San Ysidro,CA,Carl's Jr.,32.5584,-117.06
92704,Santa Ana,CA,Carl's Jr.,33.7137,-117.885
92704,Santa Ana,CA,Carl's Jr.,33.7034,-117.919
92705,Santa Ana,CA,Carl's Jr.,33.7269,-117.841
92705,Santa Ana,CA,Carl's Jr.,33.7083,-117.85
92705,Santa Ana,CA,Carl's Jr.,33.76,-117.84
92705,Santa Ana,CA,Carl's Jr.,33.7458,-117.838
92706,Santa Ana,CA,Carl's Jr.,33.7615,-117.885
93103,Santa Barbara,CA,Carl's Jr.,34.4217,-119.679
93105,Santa Barbara,CA,Carl's Jr.,34.4403,-119.752
95050,Santa Clara,CA,Carl's Jr.,37.3296,-121.965
95050,Santa Clara,CA,Carl's Jr.,37.3661,-121.95
95051,Santa Clara,CA,Carl's Jr.,37.3742,-121.978
95054,Santa Clara,CA,Carl's Jr.,37.408,-121.963
91355,Santa Clarita,CA,Carl's Jr.,34.4369,-118.564
91387,Santa Clarita,CA,Carl's Jr.,34.405,-118.464
90670,Santa Fe Springs,CA,Carl's Jr.,33.942,-118.052
90670,Santa Fe Springs,CA,Carl's Jr.,33.892,-118.044
90670,Santa Fe Springs,CA,Carl's Jr.,33.8856,-118.029
93454,Santa Maria,CA,Carl's Jr.,34.9528,-120.434
93454,Santa Maria,CA,Carl's Jr.,34.9211,-120.436
93454,Santa Maria,CA,Carl's Jr.,34.9361,-120.419
90401,Santa Monica,CA,Carl's Jr.,34.0237,-118.492
90404,Santa Monica,CA,Carl's Jr.,34.0344,-118.473
90405,Santa Monica,CA,Carl's Jr.,34.0189,-118.47
95322,Santa Nella,CA,Carl's Jr.,37.1114,-121.016
93060,Santa Paula,CA,Carl's Jr.,34.347,-119.069
95401,Santa Rosa,CA,Carl's Jr.,38.4328,-122.742
95403,Santa Rosa,CA,Carl's Jr.,38.4766,-122.734
95403,Santa Rosa,CA,Carl's Jr.,38.5137,-122.784
95405,Santa Rosa,CA,Carl's Jr.,38.4412,-122.687
95407,Santa Rosa,CA,Carl's Jr.,38.4172,-122.714
92071,Santee,CA,Carl's Jr.,32.8385,-116.979
90740,Seal Beach,CA,Carl's Jr.,33.7621,-118.078
93955,Seaside,CA,Carl's Jr.,36.6012,-121.849
93662,Selma,CA,Carl's Jr.,36.5764,-119.626
91343,Sepulveda,CA,Carl's Jr.,34.243,-118.468
91403,Sherman Oaks,CA,Carl's Jr.,34.153,-118.46
91423,Sherman Oaks,CA,Carl's Jr.,34.1575,-118.438
93063,Simi Valley,CA,Carl's Jr.,34.2717,-118.679
93063,Simi Valley,CA,Carl's Jr.,34.2843,-118.718
93065,Simi Valley,CA,Carl's Jr.,34.2791,-118.761
93065,Simi Valley,CA,Carl's Jr.,34.2611,-118.796
92075,Solana Beach,CA,Carl's Jr.,32.9958,-117.259
93960,Soledad,CA,Carl's Jr.,36.419,-121.322
95370,Sonora,CA,Carl's Jr.,37.9757,-120.364
90280,South Gate,CA,Carl's Jr.,33.9297,-118.168
90280,South Gate,CA,Carl's Jr.,33.9575,-118.231
94080,South San Francisco,CA,Carl's Jr.,37.6665,-122.452
91977,Spring Valley,CA,Carl's Jr.,32.7465,-116.985
90680,Stanton,CA,Carl's Jr.,33.789,-117.993
91381,Stevenson Ranch,CA,Carl's Jr.,34.3795,-118.567
95207,Stockton,CA,Carl's Jr.,38.0169,-121.322
95207,Stockton,CA,Carl's Jr.,37.9845,-121.34
95209,Stockton,CA,Carl's Jr.,38.0215,-121.356
95210,Stockton,CA,Carl's Jr.,38.0211,-121.294
94585,Suisun City,CA,Carl's Jr.,38.2463,-122.021
92584,Sun City,CA,Carl's Jr.,33.6851,-117.205
91352,Sun Valley,CA,Carl's Jr.,34.2226,-118.397
91352,Sun Valley,CA,Carl's Jr.,34.2304,-118.367
94085,Sunnyvale,CA,Carl's Jr.,37.3868,-121.994
94087,Sunnyvale,CA,Carl's Jr.,37.3524,-122.005
94087,Sunnyvale,CA,Carl's Jr.,37.3739,-122.056
91356,Tarzana,CA,Carl's Jr.,34.1726,-118.556
92591,Temecula,CA,Carl's Jr.,33.5233,-117.162
92591,Temecula,CA,Carl's Jr.,33.5083,-117.125
92591,Temecula,CA,Carl's Jr.,33.5276,-117.124
92592,Temecula,CA,Carl's Jr.,33.4791,-117.138
92592,Temecula,CA,Carl's Jr.,33.485,-117.083
91780,Temple City,CA,Carl's Jr.,34.1075,-118.056
91360,Thousand Oaks,CA,Carl's Jr.,34.1956,-118.871
92276,Thousand Palms,CA,Carl's Jr.,33.8153,-116.401
90501,Torrance,CA,Carl's Jr.,33.8202,-118.32
90501,Torrance,CA,Carl's Jr.,33.8582,-118.302
90503,Torrance,CA,Carl's Jr.,33.8384,-118.362
90504,Torrance,CA,Carl's Jr.,33.8855,-118.318
90504,Torrance,CA,Carl's Jr.,33.873,-118.343
90505,Torrance,CA,Carl's Jr.,33.8061,-118.351
95376,Tracy,CA,Carl's Jr.,37.7504,-121.435
95377,Tracy,CA,Carl's Jr.,37.754,-121.459
93274,Tulare,CA,Carl's Jr.,36.2077,-119.346
93274,Tulare,CA,Carl's Jr.,36.2247,-119.331
95380,Turlock,CA,Carl's Jr.,37.4928,-120.872
95382,Turlock,CA,Carl's Jr.,37.5197,-120.849
92780,Tustin,CA,Carl's Jr.,33.7368,-117.824
92782,Tustin,CA,Carl's Jr.,33.7235,-117.794
92278,Twentynine Palms,CA,Carl's Jr.,34.3944,-116.193
95482,Ukiah,CA,Carl's Jr.,39.1675,-123.211
91784,Upland,CA,Carl's Jr.,34.1327,-117.643
91786,Upland,CA,Carl's Jr.,34.1069,-117.642
91786,Upland,CA,Carl's Jr.,34.1068,-117.681
95687,Vacaville,CA,Carl's Jr.,38.3529,-121.976
95687,Vacaville,CA,Carl's Jr.,38.3691,-121.956
94589,Vallejo,CA,Carl's Jr.,38.1274,-122.256
94589,Vallejo,CA,Carl's Jr.,38.1403,-122.231
91401,Van Nuys,CA,Carl's Jr.,34.1716,-118.431
91405,Van Nuys,CA,Carl's Jr.,34.2094,-118.449
91411,Van Nuys,CA,Carl's Jr.,34.1877,-118.466
93003,Ventura,CA,Carl's Jr.,34.2734,-119.264
93003,Ventura,CA,Carl's Jr.,34.2582,-119.211
93003,Ventura,CA,Carl's Jr.,34.2465,-119.194
92394,Victorville,CA,Carl's Jr.,34.5213,-117.331
92395,Victorville,CA,Carl's Jr.,34.5144,-117.315
92395,Victorville,CA,Carl's Jr.,34.471,-117.343
92395,Victorville,CA,Carl's Jr.,34.471,-117.289
93277,Visalia,CA,Carl's Jr.,36.3009,-119.313
93277,Visalia,CA,Carl's Jr.,36.3268,-119.336
93277,Visalia,CA,Carl's Jr.,36.3229,-119.314
93292,Visalia,CA,Carl's Jr.,36.3303,-119.279
92081,Vista,CA,Carl's Jr.,33.1934,-117.256
92083,Vista,CA,Carl's Jr.,33.1709,-117.221
90038,West Hollywood,CA,Carl's Jr.,34.091,-118.344
91789,Walnut,CA,Carl's Jr.,34.0433,-117.848
94598,Walnut Creek,CA,Carl's Jr.,37.9294,-122.016
91790,West Covina,CA,Carl's Jr.,34.0678,-117.925
91791,West Covina,CA,Carl's Jr.,34.0752,-117.89
91792,West Covina,CA,Carl's Jr.,34.0327,-117.914
95691,West Sacramento,CA,Carl's Jr.,38.578,-121.549
91361,Westlake Village,CA,Carl's Jr.,34.1547,-118.828
95387,Westley,CA,Carl's Jr.,37.5384,-121.264
92683,Westminster,CA,Carl's Jr.,33.7656,-117.99
92683,Westminster,CA,Carl's Jr.,33.7592,-118.01
90603,Whittier,CA,Carl's Jr.,33.9464,-118.0
90605,Whittier,CA,Carl's Jr.,33.9605,-118.028
90606,Whittier,CA,Carl's Jr.,33.9671,-118.049
90606,Whittier,CA,Carl's Jr.,33.9926,-118.068
95987,Williams,CA,Carl's Jr.,39.1581,-122.14
95492,Windsor,CA,Carl's Jr.,38.5541,-122.807
95695,Woodland,CA,Carl's Jr.,38.6777,-121.788
91367,Woodland Hills,CA,Carl's Jr.,34.1854,-118.643
92886,Yorba Linda,CA,Carl's Jr.,33.8911,-117.773
92887,Yorba Linda,CA,Carl's Jr.,33.8726,-117.736
96097,Yreka,CA,Carl's Jr.,41.7009,-122.646
95993,Yuba City,CA,Carl's Jr.,39.1323,-121.636
92399,Yucaipa,CA,Carl's Jr.,34.0338,-117.073
92284,Yucca Valley,CA,Carl's Jr.,34.1208,-116.434
80014,Aurora,CO,Carl's Jr.,39.6763,-104.866
80014,Aurora,CO,Carl's Jr.,39.676,-104.81
80017,Aurora,CO,Carl's Jr.,39.7046,-104.791
80104,Castle Rock,CO,Carl's Jr.,39.4129,-104.865
80903,Colorado Springs,CO,Carl's Jr.,38.8383,-104.822
80906,Colorado Springs,CO,Carl's Jr.,38.7961,-104.801
80907,Colorado Springs,CO,Carl's Jr.,38.8966,-104.828
80910,Colorado Springs,CO,Carl's Jr.,38.805,-104.758
80915,Colorado Springs,CO,Carl's Jr.,38.8717,-104.718
80915,Colorado Springs,CO,Carl's Jr.,38.8487,-104.722
80920,Colorado Springs,CO,Carl's Jr.,38.9332,-104.808
80922,Colorado Springs,CO,Carl's Jr.,38.9106,-104.716
80022,Commerce City,CO,Carl's Jr.,39.8053,-104.931
80204,Denver,CO,Carl's Jr.,39.74,-105.004
80504,Firestone,CO,Carl's Jr.,40.164,-104.937
81226,Florence,CO,Carl's Jr.,38.3887,-105.112
80523,Fort Collins,CO,Carl's Jr.,40.5732,-105.086
80524,Fort Collins,CO,Carl's Jr.,40.582,-105.065
81501,Grand Junction,CO,Carl's Jr.,39.0775,-108.526
81505,Grand Junction,CO,Carl's Jr.,39.0861,-108.595
80631,Greeley,CO,Carl's Jr.,40.3963,-104.697
80631,Greeley,CO,Carl's Jr.,40.4225,-104.69
81050,La Junta,CO,Carl's Jr.,37.9879,-103.55
80226,Lakewood,CO,Carl's Jr.,39.7073,-105.082
80120,Littleton,CO,Carl's Jr.,39.5737,-104.99
80123,Littleton,CO,Carl's Jr.,39.61,-105.08
80501,Longmont,CO,Carl's Jr.,40.1894,-105.131
80537,Loveland,CO,Carl's Jr.,40.4065,-105.074
80134,Parker,CO,Carl's Jr.,39.4803,-104.758
81003,Pueblo,CO,Carl's Jr.,38.2677,-104.607
81003,Pueblo,CO,Carl's Jr.,38.28,-104.627
81089,Walsenburg,CO,Carl's Jr.,37.6227,-104.78
80260,Westminster,CO,Carl's Jr.,39.8844,-105.025
80033,Wheat Ridge,CO,Carl's Jr.,39.7854,-105.11
96701,Aiea,HI,Carl's Jr.,21.3862,-157.942
96816,Honolulu,HI,Carl's Jr.,21.2784,-157.787
96819,Honolulu,HI,Carl's Jr.,21.328,-157.886
96793,Wailuku,HI,Carl's Jr.,20.7955,-156.511
83702,Boise,ID,Carl's Jr.,43.6093,-116.193
83704,Boise,ID,Carl's Jr.,43.6095,-116.285
83709,Boise,ID,Carl's Jr.,43.5894,-116.281
83605,Caldwell,ID,Carl's Jr.,43.6689,-116.68
83814,Coeur D'Alene,ID,Carl's Jr.,47.7006,-116.787
83714,Garden City,ID,Carl's Jr.,43.6511,-116.28
83336,Heyburn,ID,Carl's Jr.,42.559,-113.898
83642,Meridian,ID,Carl's Jr.,43.6178,-116.354
83651,Nampa,ID,Carl's Jr.,43.6069,-116.605
87107,Albuquerque,NM,Carl's Jr.,35.1377,-106.616
87108,Albuquerque,NM,Carl's Jr.,35.0782,-106.588
87110,Albuquerque,NM,Carl's Jr.,35.1093,-106.586
87112,Albuquerque,NM,Carl's Jr.,35.0936,-106.532
87113,Albuquerque,NM,Carl's Jr.,35.1851,-106.583
87114,Albuquerque,NM,Carl's Jr.,35.206,-106.657
87114,Albuquerque,NM,Carl's Jr.,35.1811,-106.688
87120,Albuquerque,NM,Carl's Jr.,35.113,-106.702
87121,Albuquerque,NM,Carl's Jr.,35.0795,-106.711
87123,Albuquerque,NM,Carl's Jr.,35.0684,-106.502
87301,Gallup,NM,Carl's Jr.,35.53,-108.719
87301,Gallup,NM,Carl's Jr.,35.5303,-108.759
88001,Las Cruces,NM,Carl's Jr.,32.3087,-106.765
87031,Los Lunas,NM,Carl's Jr.,34.8163,-106.767
87505,Santa Fe,NM,Carl's Jr.,35.6598,-105.975
88435,Santa Rosa,NM,Carl's Jr.,34.8654,-104.668
89701,Carson City,NV,Carl's Jr.,39.1556,-119.767
89014,Henderson,NV,Carl's Jr.,36.0612,-115.037
89015,Henderson,NV,Carl's Jr.,36.0287,-114.97
89102,Las Vegas,NV,Carl's Jr.,36.1262,-115.207
89102,Las Vegas,NV,Carl's Jr.,36.1591,-115.162
89102,Las Vegas,NV,Carl's Jr.,36.1447,-115.193
89103,Las Vegas,NV,Carl's Jr.,36.1008,-115.208
89104,Las Vegas,NV,Carl's Jr.,36.1482,-115.154
89104,Las Vegas,NV,Carl's Jr.,36.159,-115.12
89104,Las Vegas,NV,Carl's Jr.,36.1449,-115.065
89108,Las Vegas,NV,Carl's Jr.,36.1953,-115.206
89108,Las Vegas,NV,Carl's Jr.,36.2179,-115.242
89109,Las Vegas,NV,Carl's Jr.,36.1299,-115.137
89110,Las Vegas,NV,Carl's Jr.,36.1738,-115.017
89117,Las Vegas,NV,Carl's Jr.,36.1445,-115.293
89117,Las Vegas,NV,Carl's Jr.,36.1267,-115.279
89119,Las Vegas,NV,Carl's Jr.,36.1066,-115.137
89120,Las Vegas,NV,Carl's Jr.,36.0715,-115.092
89121,Las Vegas,NV,Carl's Jr.,36.1004,-115.073
89121,Las Vegas,NV,Carl's Jr.,36.0999,-115.105
89130,Las Vegas,NV,Carl's Jr.,36.2386,-115.209
89145,Las Vegas,NV,Carl's Jr.,36.173,-115.245
89146,Las Vegas,NV,Carl's Jr.,36.1482,-115.243
89147,Las Vegas,NV,Carl's Jr.,36.0999,-115.244
89030,North Las Vegas,NV,Carl's Jr.,36.1959,-115.122
89031,North Las Vegas,NV,Carl's Jr.,36.2613,-115.183
89019,Primm,NV,Carl's Jr.,35.609,-115.389
89502,Reno,NV,Carl's Jr.,39.4725,-119.787
89502,Reno,NV,Carl's Jr.,39.5132,-119.789
89503,Reno,NV,Carl's Jr.,39.5381,-119.864
89512,Reno,NV,Carl's Jr.,39.5455,-119.783
89521,Reno,NV,Carl's Jr.,39.4197,-119.755
89434,Sparks,NV,Carl's Jr.,39.5421,-119.718
74820,Ada,OK,Carl's Jr.,34.7733,-96.6697
73005,Anadarko,OK,Carl's Jr.,35.0578,-98.2446
73401,Ardmore,OK,Carl's Jr.,34.1921,-97.1428
74008,Bixby,OK,Carl's Jr.,36.0026,-95.8867
74012,Broken Arrow,OK,Carl's Jr.,36.0601,-95.8155
74017,Claremore,OK,Carl's Jr.,36.3118,-95.617
73533,Duncan,OK,Carl's Jr.,34.5016,-97.9362
74701,Durant,OK,Carl's Jr.,33.9941,-96.3903
73013,Edmond,OK,Carl's Jr.,35.6239,-97.4859
73036,El Reno,OK,Carl's Jr.,35.5097,-97.9729
73644,Elk City,OK,Carl's Jr.,35.4116,-99.4257
73703,Enid,OK,Carl's Jr.,36.401,-97.8904
73044,Guthrie,OK,Carl's Jr.,35.8738,-97.4255
73448,Marietta,OK,Carl's Jr.,33.9403,-97.1298
74501,McAlester,OK,Carl's Jr.,34.9139,-95.7456
73110,Midwest City,OK,Carl's Jr.,35.464,-97.3896
73160,Moore,OK,Carl's Jr.,35.3199,-97.4872
73065,Newcastle,OK,Carl's Jr.,35.2908,-97.613
73069,Norman,OK,Carl's Jr.,35.2185,-97.4536
73069,Norman,OK,Carl's Jr.,35.2318,-97.4802
73103,Oklahoma City,OK,Carl's Jr.,35.4931,-97.5141
73112,Oklahoma City,OK,Carl's Jr.,35.5116,-97.5836
73119,Oklahoma City,OK,Carl's Jr.,35.4208,-97.5657
73127,Oklahoma City,OK,Carl's Jr.,35.4926,-97.6192
73139,Oklahoma City,OK,Carl's Jr.,35.3772,-97.5281
73142,Oklahoma City,OK,Carl's Jr.,35.595,-97.6205
73159,Oklahoma City,OK,Carl's Jr.,35.392,-97.5477
74361,Pryor,OK,Carl's Jr.,36.3042,-95.3197
73080,Purcell,OK,Carl's Jr.,35.0139,-97.3663
74063,Sand Springs,OK,Carl's Jr.,36.1369,-96.1005
74066,Sapulpa,OK,Carl's Jr.,35.9886,-96.0475
74868,Seminole,OK,Carl's Jr.,35.2322,-96.6709
74804,Shawnee,OK,Carl's Jr.,35.3538,-96.912
74070,Skiatook,OK,Carl's Jr.,36.3687,-96.0119
74075,Stillwater,OK,Carl's Jr.,36.1258,-97.0516
73086,Sulphur,OK,Carl's Jr.,34.5064,-96.9947
74135,Tulsa,OK,Carl's Jr.,36.1042,-95.9206
73096,Weatherford,OK,Carl's Jr.,35.5262,-98.6968
97322,Albany,OR,Carl's Jr.,44.6319,-123.073
97322,Albany,OR,Carl's Jr.,44.6413,-123.066
97005,Beaverton,OR,Carl's Jr.,45.4866,-122.773
97006,Beaverton,OR,Carl's Jr.,45.5348,-122.866
97701,Bend,OR,Carl's Jr.,44.0679,-121.303
97702,Bend,OR,Carl's Jr.,44.0367,-121.304
97331,Corvallis,OR,Carl's Jr.,44.5656,-123.278
97424,Cottage Grove,OR,Carl's Jr.,43.8041,-123.046
97401,Eugene,OR,Carl's Jr.,44.0498,-123.082
97401,Eugene,OR,Carl's Jr.,44.0659,-123.074
97402,Eugene,OR,Carl's Jr.,44.0481,-123.147
97404,Eugene,OR,Carl's Jr.,44.0957,-123.129
97526,Grants Pass,OR,Carl's Jr.,42.4581,-123.323
97526,Grants Pass,OR,Carl's Jr.,42.4368,-123.307
97030,Gresham,OR,Carl's Jr.,45.503,-122.416
97030,Gresham,OR,Carl's Jr.,45.5191,-122.454
